,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,using_swag,epochs_or_steps,start,freq,new_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,chosen_targets
./../Experiments2/glauberfinal/46,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.07298122346401215,0.04999445006251335,0.04863579943776131,0,0,0,0.646345736463632,1.1148343339670372,0.5650593965245012,0.13451881706443117,0.02991654996990782,0.04174764740977125,0.3242378709022466,0.788377906411956,0.3801619761759789,3.169623399256154e-05,3.988873329321042e-05,2.4805494598794562e-05,0.9218002184984324,1.6378320666611188,0.7663909948601768,0.9218002184984324,1.6378320666611188,0.7663909948601768,0.5334590009425071,0.5346666666666666,0.5496137849079026,0.6388328314270484,1.1820718224603064,0.561400581480668,0.13295315146922,0.03150973224857839,0.041476894565245725,0.32016084924563476,0.8359583598882852,0.37706103008243985,3.1327321269844495e-05,4.2012976331437846e-05,2.464461946835753e-05,0.9108167194516907,1.7486236989447146,0.7612814698114024,0.9108167194516907,1.7486236989447146,0.7612814698114024,0.5329877474081055,0.5346666666666666,0.5490196078431373,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.07298122346401215,0.04999445006251335,0.04863579943776131,0,0,0,256,True,Softmax,1,False,24,52,0.3272618346777088,0.001,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/47,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.12544573843479156,0.11535985767841339,0.11645419150590897,0,0,0,0.7956119953654693,1.2462525712523167,0.8594728742117749,0.20530504914353712,0.03288134213905945,0.06609464435043111,0.294273512289248,0.7211172020247076,0.33849743919075764,4.837536501968358e-05,4.3841789518745936e-05,3.927192177684558e-05,1.1943662246776667,1.864824052746716,1.1715793032491584,1.1943662246776667,1.864824052746716,1.1715793032491584,0.5367577756833176,0.5506666666666666,0.5597147950089126,0.7789999265560447,1.28827412654474,0.850179006846583,0.20101730527839878,0.03381662068382374,0.06536429292991748,0.2871424458126381,0.7617035637896228,0.3277897618734445,4.736505779415617e-05,4.5088827578431666e-05,3.883796371355763e-05,1.1685593452820968,1.9368586282596423,1.1583153560542772,1.1685593452820968,1.9368586282596423,1.1583153560542772,0.5355796418473139,0.5466666666666666,0.5597147950089126,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.12544573843479156,0.11535985767841339,0.11645419150590897,0,0,0,256,True,Softmax,1,False,19,43,0.3153386753893916,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/48,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.14992037415504456,0.13251441717147827,0.11188710480928421,0,0,0,1.2881846696304535,1.3800495085368882,0.61423747137703,0.334774160031715,0.03837761871795711,0.0480043212049358,0.37841623411896624,0.6057787062227497,0.27934489172962074,7.888175307062087e-05,5.117015829060949e-05,2.852306666959941e-05,2.0017093126131162,2.107815629270905,0.8324365607545513,2.0017093126131162,2.107815629270905,0.8324365607545513,0.5386427898209236,0.5453333333333333,0.5442661913250149,1.2614622425744457,1.3981458092018328,0.5900250140732842,0.32783411404117757,0.03872830323872348,0.04610414270058401,0.3632647654591536,0.6147044252233435,0.2615570147562566,7.7246492469646e-05,5.1637737651631306e-05,2.739402418335353e-05,1.9578237121019275,2.141666066997246,0.7988059051276775,1.9578237121019275,2.141666066997246,0.7988059051276775,0.5365221489161168,0.5453333333333333,0.5430778371954843,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.14992037415504456,0.13251441717147827,0.11188710480928421,0,0,0,64,True,Softmax,1,False,41,46,0.3032611573504923,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/49,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15341031551361084,0.13941727578639984,0.1268283575773239,0,0,0,1.1968703814570623,1.4643358521409648,0.8121425639916428,0.30792098260838663,0.0385881775431241,0.05904981461703195,0.3733690366636685,0.6572779994911061,0.33780792238127083,7.255442568529375e-05,5.145090339083215e-05,3.508604552408316e-05,1.8177630038634978,2.1933120581425385,1.1271936226297223,1.8177630038634978,2.1933120581425385,1.1271936226297223,0.5351083883129123,0.552,0.5448603683897801,1.177398180147597,1.494323135616261,0.7883092212490337,0.3029091559465904,0.03920653648399876,0.05731312364049569,0.36848201716903495,0.6739054782243266,0.3244259853737311,7.137350517120415e-05,5.227538197866501e-05,3.405414357724045e-05,1.7866115968133884,2.2458339133566914,1.0928892883680261,1.7866115968133884,2.2458339133566914,1.0928892883680261,0.5332233741753063,0.552,0.5430778371954843,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15341031551361084,0.13941727578639984,0.1268283575773239,0,0,0,256,True,Softmax,1,False,33,33,0.3429775454834896,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/5,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.012749709188938141,0.007732531055808067,0.008560964837670326,0,0,0,0.3084431938490911,1.0856819180838067,0.5368709095344465,0.05627250830306435,0.02716171242818064,0.03764000316682764,0.20552084884470828,0.7983617363201724,0.40032341521103154,1.325930921372864e-05,3.621561657090751e-05,2.2364826599422243e-05,0.4309740151838501,1.5903034980071407,0.7191083881352666,0.4309740151838501,1.5903034980071407,0.7191083881352666,0.5261545711592837,0.544,0.5502079619726679,0.30367241272787565,1.157147944305474,0.5350035304006416,0.055401714650508915,0.028741578562672596,0.03750852763714288,0.20232614669109725,0.8496263730812169,0.39859336621137453,1.3054126920478067e-05,3.832210475023014e-05,2.2286706855105694e-05,0.42423575782727985,1.7077699179793095,0.7165107914929474,0.42423575782727985,1.7077699179793095,0.7165107914929474,0.5256833176248822,0.544,0.5496137849079026,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.012749709188938141,0.007732531055808067,0.008560964837670326,0,0,0,256,True,Softmax,1,False,88,44,0.3471071396993466,0.001,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/50,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.08151146024465561,0.0471305251121521,0.0459575317800045,0,0,0,0.764377635415822,1.107518303152279,0.6190756669720785,0.16062554108580615,0.026766811728798523,0.04277688529824064,0.33439965338074124,0.7125475013862824,0.4186620322371536,3.784767697592038e-05,3.5689082305064704e-05,2.541704414631054e-05,1.1142412317361117,1.6214733437192619,0.8297177500324375,1.1142412317361117,1.6214733437192619,0.8297177500324375,0.528746465598492,0.5426666666666666,0.5460487225193108,0.7453631820327248,1.1595662853049873,0.6097652847121767,0.1566215401059724,0.02784735232677715,0.04212718207163886,0.32386254536265235,0.7526439433627637,0.4096024144499481,3.690422716917352e-05,3.712980310236953e-05,2.5031005390159755e-05,1.0856081353873204,1.707551463452916,0.8168013075407505,1.0856081353873204,1.707551463452916,0.8168013075407505,0.5280395852968898,0.54,0.5454545454545454,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.08151146024465561,0.0471305251121521,0.0459575317800045,0,0,0,256,True,Softmax,1,False,16,49,0.4549362825796838,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/51,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.07490160316228867,0.022147903218865395,0.020825203508138657,0,0,0,0.5065371331567962,1.1232381131513398,0.5399734256732562,0.102967247226428,0.026921811431260448,0.03791798205655074,0.27942643595491734,0.816033819260923,0.3950072198447744,2.4261839591524034e-05,3.5895748575013934e-05,2.252999528018463e-05,0.7151363198337253,1.6444902441832696,0.72237531157955,0.7151363198337253,1.6444902441832696,0.72237531157955,0.5247408105560791,0.54,0.5496137849079026,0.5002462454755723,1.192085805767702,0.5380199992150848,0.10168819917132262,0.028372703761479913,0.03777890420770798,0.27557976157319686,0.8629795158920792,0.3928682859364504,2.3960461633205147e-05,3.783027168197322e-05,2.244735841218537e-05,0.706073238202329,1.757815664736919,0.7196317200106291,0.706073238202329,1.757815664736919,0.7196317200106291,0.5242695570216777,0.54,0.5496137849079026,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.07490160316228867,0.022147903218865395,0.020825203508138657,0,0,0,256,True,Softmax,1,False,31,24,0.337996269159912,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/52,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.12174919247627258,0.10916703194379807,0.09763549268245697,0,0,0,1.118493603385153,1.176827482551812,0.7954581003794974,0.24361893650261374,0.033214838297379666,0.06005221312124221,0.4363979035885593,0.8257682100552629,0.3918180181456165,5.740314243699664e-05,4.428645106317289e-05,3.568164772503993e-05,1.6576656505926897,1.7352059489579785,1.0783920777229183,1.6576656505926897,1.7352059489579785,1.0783920777229183,0.5318096135721018,0.5306666666666666,0.5579322638146168,1.1033265138237165,1.217652046628207,0.792875554996791,0.24030584852281606,0.03422677215297842,0.0598319681086911,0.4261193833973841,0.8593239638498108,0.3859443209547138,5.662249022686525e-05,4.563569620397121e-05,3.555078318995313e-05,1.634098687740953,1.8018714320014082,1.074596024415147,1.634098687740953,1.8018714320014082,1.074596024415147,0.530631479736098,0.5306666666666666,0.5573380867498514,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.12174919247627258,0.10916703194379807,0.09763549268245697,0,0,0,256,True,Softmax,1,False,34,34,0.34731626314823705,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/53,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.040009818971157074,0.03280625864863396,0.03469559922814369,0,0,0,0.44878532534103827,1.097333865091439,0.5931759969384446,0.08829680578395833,0.029299394244466453,0.0433198975767452,0.26227500135798704,0.7904941638923463,0.39150864347277115,2.0805090901026935e-05,3.9065858992621946e-05,2.5739689588083903e-05,0.634762298667743,1.611936255606165,0.7995962011131648,0.634762298667743,1.611936255606165,0.7995962011131648,0.5282752120640904,0.5453333333333333,0.5460487225193108,0.4427116687972236,1.1648746327313733,0.5925454113922021,0.08710095136300405,0.03090052054152707,0.04327230729908797,0.2586224273711725,0.8411933698046639,0.39022559262309614,2.052331558977475e-05,4.120069405536942e-05,2.5711412536594154e-05,0.6260241066946982,1.7228273971073258,0.7986451829835798,0.6260241066946982,1.7228273971073258,0.7986451829835798,0.5280395852968898,0.5453333333333333,0.5460487225193108,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.040009818971157074,0.03280625864863396,0.03469559922814369,0,0,0,256,True,Softmax,1,False,27,20,0.32546797981007963,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/54,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285671710968,0.0714285746216774,0.18939687311649323,0.20928449928760529,0.20794761180877686,0,0,0,1.40240288858423,1.511041682914921,0.8372334721459631,0.4032749149315219,0.04749940212076588,0.07069799005540658,0.2959464873686445,0.49010282297701574,0.16196564690172405,9.502236449847357e-05,6.333253616102118e-05,4.200712421592786e-05,2.1961795116481295,2.3758074857501046,1.1487119753483461,2.1961795116481295,2.3758074857501046,1.1487119753483461,0.5414703110273327,0.56,0.5680332739156269,1.369929381095888,1.5217854458531868,0.8039151132655674,0.3939194995140308,0.047675294771260424,0.0678820608166645,0.28501972991941976,0.5019373360147524,0.1436858922012472,9.281797820783009e-05,6.35670596950139e-05,4.033396364626529e-05,2.141812242939349,2.3965561762167065,1.1015017730074461,2.141812242939349,2.3965561762167065,1.1015017730074461,0.5365221489161168,0.5573333333333333,0.5668449197860963,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285671710968,0.0714285746216774,0.18939687311649323,0.20928449928760529,0.20794761180877686,0,0,0,256,True,Softmax,1,False,38,37,0.30844250819010754,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/55,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16192510724067688,0.17257606983184814,0.18749749660491943,0,0,0,1.1896428782789545,1.468116212876691,0.8643447707534408,0.3216316627423133,0.045737246528775574,0.07693446512377897,0.35765274014497256,0.46687503796875973,0.1766148789341863,7.578502892137451e-05,6.098299537170077e-05,4.571269466653533e-05,1.83650177750371,2.2232904296659637,1.2002994802714642,1.83650177750371,2.2232904296659637,1.2002994802714642,0.5355796418473139,0.56,0.5543672014260249,1.1594422159491593,1.4796100953759308,0.8471626854711819,0.3134612104381034,0.045947700067309194,0.07536362266444904,0.3429973332937109,0.4732398647617339,0.15962536181455006,7.385985165836553e-05,6.126360008974558e-05,4.477933610484197e-05,1.787227295730185,2.244508167998628,1.175394882937135,1.787227295730185,2.244508167998628,1.175394882937135,0.5320452403393026,0.5586666666666666,0.5513963161021984,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16192510724067688,0.17257606983184814,0.18749749660491943,0,0,0,256,True,Softmax,1,False,39,44,0.3102195356576622,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/56,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12663134932518005,0.11402308940887451,0.1463557481765747,0,0,0,0.7352731276667119,0.9402795901819785,0.7805103778770218,0.17521390136244025,0.029634394832687948,0.06946169625348408,0.28275344309629563,0.5710352833334749,0.3801368620500307,4.128508514666358e-05,3.951252644358393e-05,4.127254679351402e-05,1.0670174690663778,1.375125476017216,1.0694722285065172,1.0670174690663778,1.375125476017216,1.0694722285065172,0.5351083883129123,0.5386666666666666,0.5454545454545454,0.7157919464316638,0.9671454277946643,0.7813815140927118,0.17056699772145462,0.030369874063104048,0.06949655321412254,0.2755368713549294,0.5983019750031625,0.3704077224971987,4.0190150264244725e-05,4.049316541747205e-05,4.129325800007281e-05,1.037855063222173,1.4180854422767386,1.0706044551184262,1.037855063222173,1.4180854422767386,1.0706044551184262,0.5332233741753063,0.5386666666666666,0.5442661913250149,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12663134932518005,0.11402308940887451,0.1463557481765747,0,0,0,256,True,Softmax,1,False,50,39,0.33003740742769316,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/57,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.22520758211612701,0.22947390377521515,0.21463365852832794,0,0,0,1.5148751377984393,0.8439938011623477,0.724633454200076,0.46099306224564807,0.023985188321178713,0.057120999379176585,0.38877530768294155,0.18580215953220747,0.3037424192290374,0.00010862230495891803,3.198025109490495e-05,3.393998774757967e-05,2.4133424577238785,1.2505058380425607,1.0224169046983436,2.4133424577238785,1.2505058380425607,1.0224169046983436,0.5464184731385485,0.528,0.5389185977421271,1.4818707287971604,0.8670441792720255,0.6805591238944071,0.4509079347019548,0.02448457504115047,0.053644027198261175,0.37801762875709816,0.17356920929376107,0.2888694005660609,0.00010624597895899028,3.264610005486729e-05,3.1874050622852745e-05,2.3569612557604604,1.290473359316164,0.9583827616724293,2.3569612557604604,1.290473359316164,0.9583827616724293,0.5405278039585297,0.524,0.5353535353535354,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.22520758211612701,0.22947390377521515,0.21463365852832794,0,0,0,256,True,Softmax,1,False,21,36,0.30292865125621904,0.05,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/58,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21706904470920563,0.2013344168663025,0.21765433251857758,0,0,0,1.203130298413767,1.5872159796204568,0.8598105309228058,0.3834493925156169,0.051424737175984406,0.07587285402185004,0.3566737860538169,0.40062307527400653,0.15874149390390316,9.03509407435478e-05,6.856631623464587e-05,4.5081909698068946e-05,1.891374216123836,2.404515215557223,1.2018991301229782,1.891374216123836,2.404515215557223,1.2018991301229782,0.5424128180961357,0.556,0.5525846702317291,1.167641740752559,1.5732974953571794,0.82067381364556,0.3721328667966087,0.05082856629395947,0.07241399960265851,0.3455185531456948,0.38690205977833864,0.1415258497239863,8.76844643724337e-05,6.777142172527933e-05,4.302673773182324e-05,1.8325562077616893,2.3830090938698247,1.1450399234299582,1.8325562077616893,2.3830090938698247,1.1450399234299582,0.5367577756833176,0.5533333333333333,0.5513963161021984,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21706904470920563,0.2013344168663025,0.21765433251857758,0,0,0,64,True,Softmax,1,False,37,53,0.32058781331565417,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/59,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13655436038970947,0.1197018176317215,0.11403944343328476,0,0,0,1.0131865787814043,1.1818246019998642,0.8085894389296047,0.25797773091601733,0.0347589535097014,0.06618105575333087,0.3623900534921655,0.4938968182036709,0.32461520827777524,6.0786458745527165e-05,4.634527134626854e-05,3.932326545058281e-05,1.514928267114877,1.79621959554386,1.116034868619037,1.514928267114877,1.79621959554386,1.116034868619037,0.5377002827521207,0.544,0.5561497326203209,0.978787165666621,1.1905174859330765,0.7859713617754219,0.24921563074232284,0.034860643286727167,0.06426279780831842,0.34334262770526214,0.5118811902744859,0.30330113713037804,5.8721873407710375e-05,4.648085771563623e-05,3.81834805753526e-05,1.4613099995107337,1.8143208617988344,1.0839918829924333,1.4613099995107337,1.8143208617988344,1.0839918829924333,0.5358152686145146,0.544,0.5537730243612596,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13655436038970947,0.1197018176317215,0.11403944343328476,0,0,0,64,True,Softmax,1,False,58,53,0.3214204483290643,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/6,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16271990537643433,0.1803283989429474,0.14718303084373474,0,0,0,0.9846066700742665,1.4604806580184502,0.8416768622951166,0.250197111690928,0.03909098797941317,0.0646639081165859,0.33430884130321814,0.535270325781907,0.24916691595995652,5.895313659069934e-05,5.212131730588422e-05,3.842181112096607e-05,1.4582005760369652,2.158687821141864,1.15579162151289,1.4582005760369652,2.158687821141864,1.15579162151289,0.5377002827521207,0.5733333333333334,0.5549613784907903,0.9613872789302599,1.506023503427361,0.8197648918748925,0.24428366476327923,0.040072242748114044,0.06297578319813456,0.33599969628117515,0.5410335774581433,0.23504087715029928,5.7559770208124224e-05,5.342965699748539e-05,3.741876601196349e-05,1.4223240546486506,2.2372296084718366,1.1245595336354701,1.4223240546486506,2.2372296084718366,1.1245595336354701,0.5362865221489161,0.5733333333333334,0.5537730243612596,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16271990537643433,0.1803283989429474,0.14718303084373474,0,0,0,128,True,Softmax,1,False,30,75,0.44224337050592694,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/60,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.22918877005577087,0.22352969646453857,0.2254064828157425,0,0,0,1.5130045271077652,1.5839761048009984,0.732210584880847,0.4675969793903949,0.06019560014920422,0.06871628027799018,0.36577194474954966,0.6141042193727643,0.08597055487642545,0.00011017836460659635,8.026080019893894e-05,4.0829637717165884e-05,2.4086802284638495,2.387570638406543,1.0217110162531593,2.4086802284638495,2.387570638406543,1.0217110162531593,0.543119698397738,0.5586666666666666,0.5412953060011884,1.4793583934861276,1.5812963066830836,0.6936512229767959,0.457182100458405,0.05995175446907311,0.06509545431114191,0.35481966124043074,0.6015487656256343,0.06935392140703947,0.00010772434035306432,7.99356726254308e-05,3.8678225972157996e-05,2.3511843657406497,2.3846891260504925,0.966275615172955,2.3511843657406497,2.3846891260504925,0.966275615172955,0.5367577756833176,0.5506666666666666,0.5383244206773619,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.22918877005577087,0.22352969646453857,0.2254064828157425,0,0,0,64,True,Softmax,1,False,43,42,0.30778173740862924,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
