Dates,AUD,BRL,CAD,CHF,COP,CZK,EUR,GBP,HKD,HUF,IDR,INR,JPY,KRW,MXN,MYR,NOK,NZD,PEN,PHP,PLN,RUB,SEK,SGD,THB,TRY,TWD,ZAR,,,,,,,,,
21/08/1997,124.0187,#N/A N/A,111.4181,95.9091,#N/A N/A,#N/A N/A,92.7727,93.4094,96.8541,#N/A N/A,#N/A N/A,#N/A N/A,103.4717,#N/A N/A,#N/A N/A,#N/A N/A,99.6709,118.7684,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.0519,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.0417,,,,,,,,,
22/08/1997,123.5202,#N/A N/A,111.5937,96.8026,#N/A N/A,#N/A N/A,94.0451,94.449,96.8542,#N/A N/A,#N/A N/A,#N/A N/A,102.4978,#N/A N/A,#N/A N/A,#N/A N/A,100.4444,119.3136,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.5291,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.2807,,,,,,,,,
25/08/1997,123.319,#N/A N/A,111.6253,96.8327,#N/A N/A,#N/A N/A,94.0367,94.3492,96.8858,#N/A N/A,#N/A N/A,#N/A N/A,102.0466,#N/A N/A,#N/A N/A,#N/A N/A,100.5056,119.397,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.6368,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.3102,,,,,,,,,
26/08/1997,123.4812,#N/A N/A,111.4405,97.6983,#N/A N/A,#N/A N/A,94.8646,94.6842,96.8984,#N/A N/A,#N/A N/A,#N/A N/A,102.5537,#N/A N/A,#N/A N/A,#N/A N/A,101.8677,119.5727,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.8506,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.4539,,,,,,,,,
27/08/1997,122.5037,#N/A N/A,111.8012,96.9316,#N/A N/A,#N/A N/A,94.3423,94.796,96.8853,#N/A N/A,#N/A N/A,#N/A N/A,101.8869,#N/A N/A,#N/A N/A,#N/A N/A,102.0303,118.954,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.8263,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.1741,,,,,,,,,
28/08/1997,121.774,#N/A N/A,111.7767,97.8652,#N/A N/A,#N/A N/A,95.0481,95.0783,96.8367,#N/A N/A,#N/A N/A,#N/A N/A,101.8245,#N/A N/A,#N/A N/A,#N/A N/A,102.8496,118.7602,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.5306,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.2825,,,,,,,,,
29/08/1997,120.9119,#N/A N/A,111.8408,97.1286,#N/A N/A,#N/A N/A,94.7871,94.8906,96.8318,#N/A N/A,#N/A N/A,#N/A N/A,100.1211,#N/A N/A,#N/A N/A,#N/A N/A,101.8958,118.0858,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.6326,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.4942,,,,,,,,,
01/09/1997,120.5943,#N/A N/A,111.9043,97.0996,#N/A N/A,#N/A N/A,94.308,94.5143,96.8519,#N/A N/A,#N/A N/A,#N/A N/A,100.0021,#N/A N/A,#N/A N/A,#N/A N/A,101.548,117.1889,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.2677,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.2712,,,,,,,,,
02/09/1997,119.9633,#N/A N/A,112.1952,96.1753,#N/A N/A,#N/A N/A,93.2113,93.4451,96.8784,#N/A N/A,#N/A N/A,#N/A N/A,99.6209,#N/A N/A,#N/A N/A,#N/A N/A,100.4574,116.8471,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.9084,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.3347,,,,,,,,,
03/09/1997,120.2902,#N/A N/A,112.1786,96.5508,#N/A N/A,#N/A N/A,93.8995,93.2512,96.9073,#N/A N/A,#N/A N/A,#N/A N/A,100.1707,#N/A N/A,#N/A N/A,#N/A N/A,101.3365,117.5403,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.6364,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.4211,,,,,,,,,
04/09/1997,120.8982,#N/A N/A,112.081,96.7222,#N/A N/A,#N/A N/A,93.926,93.0456,96.9072,#N/A N/A,#N/A N/A,#N/A N/A,99.9448,#N/A N/A,#N/A N/A,#N/A N/A,101.6951,117.2169,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.7918,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.4504,,,,,,,,,
05/09/1997,120.6804,#N/A N/A,112.3566,97.9826,#N/A N/A,#N/A N/A,94.5008,93.6511,96.9078,#N/A N/A,#N/A N/A,#N/A N/A,99.7772,#N/A N/A,#N/A N/A,#N/A N/A,102.8219,117.6144,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.1017,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.6742,,,,,,,,,
08/09/1997,120.479,#N/A N/A,112.3317,97.4923,#N/A N/A,#N/A N/A,94.3268,92.9104,96.9237,#N/A N/A,#N/A N/A,#N/A N/A,99.8404,#N/A N/A,#N/A N/A,#N/A N/A,102.3317,117.5682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.1108,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.7946,,,,,,,,,
09/09/1997,120.129,#N/A N/A,112.0958,97.346,#N/A N/A,#N/A N/A,94.2749,93.4747,96.9499,#N/A N/A,#N/A N/A,#N/A N/A,101.7962,#N/A N/A,#N/A N/A,#N/A N/A,102.1396,117.7254,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.4546,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.5479,,,,,,,,,
10/09/1997,120.4066,#N/A N/A,111.9093,97.8703,#N/A N/A,#N/A N/A,94.7623,93.316,96.9562,#N/A N/A,#N/A N/A,#N/A N/A,101.4179,#N/A N/A,#N/A N/A,#N/A N/A,102.8149,117.3833,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.6312,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.6333,,,,,,,,,
11/09/1997,118.9164,#N/A N/A,111.4502,98.2731,#N/A N/A,#N/A N/A,95.2843,94.0624,96.9478,#N/A N/A,#N/A N/A,#N/A N/A,101.0506,#N/A N/A,#N/A N/A,#N/A N/A,104.1016,117.1334,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.5046,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.7759,,,,,,,,,
12/09/1997,119.2261,#N/A N/A,111.3774,98.9087,#N/A N/A,#N/A N/A,96.3979,94.4796,96.9497,#N/A N/A,#N/A N/A,#N/A N/A,99.8785,#N/A N/A,#N/A N/A,#N/A N/A,104.573,117.4013,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.3983,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.0458,,,,,,,,,
15/09/1997,118.7931,#N/A N/A,111.4249,100.0765,#N/A N/A,#N/A N/A,96.8068,94.3444,96.9714,#N/A N/A,#N/A N/A,#N/A N/A,100.6411,#N/A N/A,#N/A N/A,#N/A N/A,104.6291,117.5956,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.1567,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.3521,,,,,,,,,
16/09/1997,118.1289,#N/A N/A,111.7698,99.6815,#N/A N/A,#N/A N/A,96.5284,93.8564,96.9868,#N/A N/A,#N/A N/A,#N/A N/A,99.7082,#N/A N/A,#N/A N/A,#N/A N/A,104.7703,117.198,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.0543,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.3578,,,,,,,,,
17/09/1997,118.2573,#N/A N/A,111.7291,98.9838,#N/A N/A,#N/A N/A,96.5285,94.0387,96.9934,#N/A N/A,#N/A N/A,#N/A N/A,99.9282,#N/A N/A,#N/A N/A,#N/A N/A,106.1444,116.3008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.5539,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.2941,,,,,,,,,
18/09/1997,118.154,#N/A N/A,111.4389,98.664,#N/A N/A,#N/A N/A,96.3714,94.7382,97.0289,#N/A N/A,#N/A N/A,#N/A N/A,99.1127,#N/A N/A,#N/A N/A,#N/A N/A,105.6654,116.7535,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.1811,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.4268,,,,,,,,,
19/09/1997,118.464,#N/A N/A,111.6712,98.898,#N/A N/A,#N/A N/A,96.3193,94.7913,97.036,#N/A N/A,#N/A N/A,#N/A N/A,98.834,#N/A N/A,#N/A N/A,#N/A N/A,105.6891,117.1698,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.3203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.4555,,,,,,,,,
22/09/1997,118.955,#N/A N/A,111.6622,98.4173,#N/A N/A,#N/A N/A,95.1276,94.3028,97.0492,#N/A N/A,#N/A N/A,#N/A N/A,99.1554,#N/A N/A,#N/A N/A,#N/A N/A,104.6143,117.6596,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.4294,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.9302,,,,,,,,,
23/09/1997,118.786,#N/A N/A,111.4772,98.3283,#N/A N/A,#N/A N/A,95.0409,94.8558,97.05,#N/A N/A,#N/A N/A,#N/A N/A,98.9087,#N/A N/A,#N/A N/A,#N/A N/A,105.0633,117.9281,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.0961,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.0167,,,,,,,,,
24/09/1997,119.6241,#N/A N/A,111.6857,99.1967,#N/A N/A,#N/A N/A,96.3018,94.9501,97.0948,#N/A N/A,#N/A N/A,#N/A N/A,100.2704,#N/A N/A,#N/A N/A,#N/A N/A,105.9906,118.1965,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.0203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.1841,,,,,,,,,
25/09/1997,119.8349,#N/A N/A,112.0811,99.6529,#N/A N/A,#N/A N/A,96.4584,95.8621,97.1072,#N/A N/A,#N/A N/A,#N/A N/A,99.6054,#N/A N/A,#N/A N/A,#N/A N/A,106.8984,119.0573,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.6166,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.5599,,,,,,,,,
26/09/1997,119.1709,#N/A N/A,111.9836,99.5821,#N/A N/A,#N/A N/A,96.6063,94.574,97.1265,#N/A N/A,#N/A N/A,#N/A N/A,99.4795,#N/A N/A,#N/A N/A,#N/A N/A,107.0034,118.641,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.3244,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.74,,,,,,,,,
29/09/1997,118.7047,#N/A N/A,112.1045,99.3606,#N/A N/A,#N/A N/A,96.8673,94.7622,97.1354,#N/A N/A,#N/A N/A,#N/A N/A,99.8224,#N/A N/A,#N/A N/A,#N/A N/A,107.3094,117.8912,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.8178,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.0954,,,,,,,,,
30/09/1997,119.6418,#N/A N/A,112.1607,99.7907,#N/A N/A,#N/A N/A,96.5025,95.0388,97.141,#N/A N/A,#N/A N/A,#N/A N/A,100.0679,#N/A N/A,#N/A N/A,#N/A N/A,107.7909,118.8814,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.8202,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.2766,,,,,,,,,
01/10/1997,119.9351,#N/A N/A,112.5185,98.8936,#N/A N/A,#N/A N/A,95.9291,95.0859,97.1592,#N/A N/A,#N/A N/A,#N/A N/A,99.6842,#N/A N/A,#N/A N/A,#N/A N/A,106.713,118.7794,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.4042,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.9659,,,,,,,,,
02/10/1997,120.2116,#N/A N/A,112.7882,99.2314,#N/A N/A,#N/A N/A,96.3986,95.0389,97.1648,#N/A N/A,#N/A N/A,#N/A N/A,99.0503,#N/A N/A,#N/A N/A,#N/A N/A,107.1122,118.9922,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.2768,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.2643,,,,,,,,,
03/10/1997,120.3395,#N/A N/A,112.9274,99.7507,#N/A N/A,#N/A N/A,96.59,95.0684,97.1578,#N/A N/A,#N/A N/A,#N/A N/A,98.7143,#N/A N/A,#N/A N/A,#N/A N/A,108.8151,118.8162,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.7413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.0244,,,,,,,,,
06/10/1997,119.3946,#N/A N/A,112.8859,99.6456,#N/A N/A,#N/A N/A,96.6336,95.0568,97.1921,#N/A N/A,#N/A N/A,#N/A N/A,98.7838,#N/A N/A,#N/A N/A,#N/A N/A,108.0573,118.1401,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.2269,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.194,,,,,,,,,
07/10/1997,119.4072,#N/A N/A,112.9844,99.637,#N/A N/A,#N/A N/A,97.0075,95.5221,97.1919,#N/A N/A,#N/A N/A,#N/A N/A,98.3934,#N/A N/A,#N/A N/A,#N/A N/A,107.6639,118.4642,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.0804,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.2704,,,,,,,,,
08/10/1997,120.0473,#N/A N/A,112.8526,100.0153,#N/A N/A,#N/A N/A,97.0687,95.5401,97.1964,#N/A N/A,#N/A N/A,#N/A N/A,99.4303,#N/A N/A,#N/A N/A,#N/A N/A,107.7354,118.6773,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.1887,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.1949,,,,,,,,,
09/10/1997,121.1496,#N/A N/A,112.7618,99.025,#N/A N/A,#N/A N/A,97.7812,95.5931,97.2071,#N/A N/A,#N/A N/A,#N/A N/A,99.3452,#N/A N/A,#N/A N/A,#N/A N/A,108.0564,119.2977,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.0624,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.2829,,,,,,,,,
10/10/1997,121.9384,#N/A N/A,112.385,99.0163,#N/A N/A,#N/A N/A,97.1742,95.4048,97.2153,#N/A N/A,#N/A N/A,#N/A N/A,100.2439,#N/A N/A,#N/A N/A,#N/A N/A,108.224,119.6773,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.5671,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.0128,,,,,,,,,
13/10/1997,122.1,#N/A N/A,112.1809,98.6563,#N/A N/A,#N/A N/A,97.1924,95.5461,97.227,#N/A N/A,#N/A N/A,#N/A N/A,99.4538,#N/A N/A,#N/A N/A,#N/A N/A,108.6025,119.7975,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.5966,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.342,,,,,,,,,
14/10/1997,121.5024,#N/A N/A,112.0991,98.7093,#N/A N/A,#N/A N/A,96.9848,95.4341,97.2002,#N/A N/A,#N/A N/A,#N/A N/A,99.082,#N/A N/A,#N/A N/A,#N/A N/A,107.8664,119.6398,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.6935,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.2659,,,,,,,,,
15/10/1997,121.1029,#N/A N/A,111.7185,98.8844,#N/A N/A,#N/A N/A,97.281,95.5284,97.2065,#N/A N/A,#N/A N/A,#N/A N/A,99.431,#N/A N/A,#N/A N/A,#N/A N/A,107.7993,119.5193,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.7849,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.4474,,,,,,,,,
16/10/1997,121.8417,#N/A N/A,111.6856,99.006,#N/A N/A,#N/A N/A,97.6466,95.2457,97.2038,#N/A N/A,#N/A N/A,#N/A N/A,100.4492,#N/A N/A,#N/A N/A,#N/A N/A,108.6993,119.6766,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.0583,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.0206,,,,,,,,,
17/10/1997,120.8482,#N/A N/A,111.6932,97.6835,#N/A N/A,#N/A N/A,96.3021,95.2869,97.1985,#N/A N/A,#N/A N/A,#N/A N/A,99.4329,#N/A N/A,#N/A N/A,#N/A N/A,107.0815,119.1298,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.8599,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.8634,,,,,,,,,
20/10/1997,120.2507,#N/A N/A,111.8299,97.9152,#N/A N/A,#N/A N/A,96.1644,96.1586,97.1045,#N/A N/A,#N/A N/A,#N/A N/A,99.2657,#N/A N/A,#N/A N/A,#N/A N/A,107.0607,118.898,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.0038,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.9383,,,,,,,,,
21/10/1997,118.2342,#N/A N/A,111.379,96.7962,#N/A N/A,#N/A N/A,95.4535,96.2411,97.0994,#N/A N/A,#N/A N/A,#N/A N/A,99.443,#N/A N/A,#N/A N/A,#N/A N/A,105.1944,116.9793,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.6411,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.7693,,,,,,,,,
22/10/1997,116.6139,#N/A N/A,111.2506,97.2007,#N/A N/A,#N/A N/A,95.6283,96.188,97.0894,#N/A N/A,#N/A N/A,#N/A N/A,99.6293,#N/A N/A,#N/A N/A,#N/A N/A,104.9911,116.0428,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.0802,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.2103,,,,,,,,,
23/10/1997,116.5614,#N/A N/A,111.2983,98.4694,#N/A N/A,#N/A N/A,95.9852,96.1291,97.4073,#N/A N/A,#N/A N/A,#N/A N/A,98.5878,#N/A N/A,#N/A N/A,#N/A N/A,106.8267,115.588,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.5845,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.376,,,,,,,,,
24/10/1997,113.7216,#N/A N/A,111.2182,98.268,#N/A N/A,#N/A N/A,95.7521,96.1942,97.342,#N/A N/A,#N/A N/A,#N/A N/A,98.5442,#N/A N/A,#N/A N/A,#N/A N/A,106.5771,115.0407,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.0393,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.9705,,,,,,,,,
27/10/1997,113.241,#N/A N/A,110.1262,99.8487,#N/A N/A,#N/A N/A,96.76,97.9439,97.39,#N/A N/A,#N/A N/A,#N/A N/A,98.4441,#N/A N/A,#N/A N/A,#N/A N/A,108.0271,114.586,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.3136,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.8841,,,,,,,,,
28/10/1997,117.1809,#N/A N/A,110.496,100.9544,#N/A N/A,#N/A N/A,98.6006,98.0798,97.3423,#N/A N/A,#N/A N/A,#N/A N/A,99.493,#N/A N/A,#N/A N/A,#N/A N/A,107.3788,116.6899,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.8229,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.5045,,,,,,,,,
29/10/1997,115.1815,#N/A N/A,110.3543,101.9552,#N/A N/A,#N/A N/A,97.682,98.3099,97.3877,#N/A N/A,#N/A N/A,#N/A N/A,99.4075,#N/A N/A,#N/A N/A,#N/A N/A,107.662,115.2341,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.0188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.3047,,,,,,,,,
30/10/1997,115.5906,#N/A N/A,109.8374,103.0504,#N/A N/A,#N/A N/A,98.7069,98.3043,97.3854,#N/A N/A,#N/A N/A,#N/A N/A,100.059,#N/A N/A,#N/A N/A,#N/A N/A,108.5634,115.3727,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.9273,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.2502,,,,,,,,,
31/10/1997,115.6367,#N/A N/A,109.8765,102.8743,#N/A N/A,#N/A N/A,98.7687,98.5404,97.3868,#N/A N/A,#N/A N/A,#N/A N/A,99.6406,#N/A N/A,#N/A N/A,#N/A N/A,108.2018,115.3074,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.3307,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.538,,,,,,,,,
03/11/1997,116.9695,#N/A N/A,110.1035,101.7836,#N/A N/A,#N/A N/A,97.9891,98.7529,97.3549,#N/A N/A,#N/A N/A,#N/A N/A,98.8658,#N/A N/A,#N/A N/A,#N/A N/A,107.4658,117.0596,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.7275,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,107.2181,,,,,,,,,
04/11/1997,115.9601,#N/A N/A,110.4181,102.5748,#N/A N/A,#N/A N/A,98.8489,99.3662,97.3231,#N/A N/A,#N/A N/A,#N/A N/A,98.4408,#N/A N/A,#N/A N/A,#N/A N/A,108.1681,115.6589,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.4229,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.5947,,,,,,,,,
05/11/1997,115.9568,#N/A N/A,110.6394,102.5605,#N/A N/A,#N/A N/A,98.7112,99.0605,97.4021,#N/A N/A,#N/A N/A,#N/A N/A,97.4301,#N/A N/A,#N/A N/A,#N/A N/A,108.2068,115.946,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.6514,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.7059,,,,,,,,,
06/11/1997,115.0466,#N/A N/A,110.5843,101.943,#N/A N/A,#N/A N/A,98.8424,99.6453,97.398,#N/A N/A,#N/A N/A,#N/A N/A,97.2055,#N/A N/A,#N/A N/A,#N/A N/A,107.9917,115.621,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.486,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.5173,,,,,,,,,
07/11/1997,114.2354,#N/A N/A,109.7603,103.3572,#N/A N/A,#N/A N/A,99.6674,99.4758,97.4203,#N/A N/A,#N/A N/A,#N/A N/A,96.5135,#N/A N/A,#N/A N/A,#N/A N/A,109.4894,115.5557,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.5497,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.3408,,,,,,,,,
10/11/1997,114.9251,#N/A N/A,109.9087,103.7157,#N/A N/A,#N/A N/A,99.3563,100.0313,97.4336,#N/A N/A,#N/A N/A,#N/A N/A,96.4401,#N/A N/A,#N/A N/A,#N/A N/A,109.1373,116.1212,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.1244,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.6382,,,,,,,,,
11/11/1997,114.9711,#N/A N/A,109.8694,103.3285,#N/A N/A,#N/A N/A,99.3398,100.4747,97.4478,#N/A N/A,#N/A N/A,#N/A N/A,96.0037,#N/A N/A,#N/A N/A,#N/A N/A,108.6518,116.2596,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.872,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.8699,,,,,,,,,
12/11/1997,113.6814,#N/A N/A,109.7599,103.2993,#N/A N/A,#N/A N/A,98.6644,100.3817,97.4505,#N/A N/A,#N/A N/A,#N/A N/A,94.7848,#N/A N/A,#N/A N/A,#N/A N/A,108.1765,115.4515,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.5826,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.5257,,,,,,,,,
13/11/1997,115.1623,#N/A N/A,109.7518,102.7094,#N/A N/A,#N/A N/A,98.6827,100.0293,97.4457,#N/A N/A,#N/A N/A,#N/A N/A,95.3086,#N/A N/A,#N/A N/A,#N/A N/A,107.7695,116.4062,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.2279,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.4804,,,,,,,,,
14/11/1997,114.7797,#N/A N/A,109.4328,102.3295,#N/A N/A,#N/A N/A,98.2328,99.8655,97.4737,#N/A N/A,#N/A N/A,#N/A N/A,95.5327,#N/A N/A,#N/A N/A,#N/A N/A,107.5144,115.8764,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.4246,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.413,,,,,,,,,
17/11/1997,115.0237,#N/A N/A,109.1312,102.039,#N/A N/A,#N/A N/A,98.069,100.0378,97.4827,#N/A N/A,#N/A N/A,#N/A N/A,95.2249,#N/A N/A,#N/A N/A,#N/A N/A,107.5811,116.3488,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.8773,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.2141,,,,,,,,,
18/11/1997,115.0369,#N/A N/A,109.3315,102.2641,#N/A N/A,#N/A N/A,98.5552,99.7207,97.5019,#N/A N/A,#N/A N/A,#N/A N/A,94.9416,#N/A N/A,#N/A N/A,#N/A N/A,107.8557,116.617,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.4441,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.2564,,,,,,,,,
19/11/1997,113.6815,#N/A N/A,109.1766,102.2789,#N/A N/A,#N/A N/A,98.0968,99.7396,97.487,#N/A N/A,#N/A N/A,#N/A N/A,94.3465,#N/A N/A,#N/A N/A,#N/A N/A,107.8736,115.2703,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.9115,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.1564,,,,,,,,,
20/11/1997,114.2883,#N/A N/A,108.9069,101.7288,#N/A N/A,#N/A N/A,98.1583,99.5107,97.5086,#N/A N/A,#N/A N/A,#N/A N/A,95.0243,#N/A N/A,#N/A N/A,#N/A N/A,107.2193,115.6314,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.2023,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.4611,,,,,,,,,
21/11/1997,114.4663,#N/A N/A,109.0064,101.895,#N/A N/A,#N/A N/A,97.2062,99.8717,97.5202,#N/A N/A,#N/A N/A,#N/A N/A,94.7122,#N/A N/A,#N/A N/A,#N/A N/A,107.4918,115.8254,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.8345,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,106.8221,,,,,,,,,
